content,clean_final,pred_topic
"Ni game powercreep nya ngga ngotak bgtt, udh gitu bos²ny abis update makin di tebelin darahnya.. apa lagi bos² end game konten setiap update pasti di buat tambah susah, ngga ramah buat player f2p bngt. Apa lagi akun gw yg hard pity mulu berasa beli char aj, mana kdang kalah rate off pula. apalagi pas mo dptin char b4 yg ad di benner susah bgt buat dptinya, ngga kaya di ZZZ. Tolong lhh klo update dipertimbangin juga nasib player f2pnya..",powercreep pikir gitu bos abis update tebelin darah bos end konten update susah ramah player f p akun hard pity mulu asa beli char aj kdang kalah rate mo dptin char b ad benner susah dptinya kaya zzz lhh update dipertimbangin nasib player f pnya,17
"Saya suka gamenya,tapi kok saya mau login ke akun saya yang utama gagal-gagal terus,kalo pake akun baru baru bisa,kenapa ya?mohon bantuannya",suka login akun utama gagal gagal pake akun bantu,2
"Kebanyakan dialok ngk ada fitur skip pula,,,bikin bosen.",banyak dialok fitur skip bosan,10
game yang sangat mantab dan tidak pelit,mantab pelit,4
"Bagus sekali, ramah f2p. Terdapat banyak karakter yang menarik, salah satu game terbaik menurut saya",ramah f p karakter tarik salah baik,7
Loding ny lama bet tapi ini game bagus bgt😍 tapi agak banyak bug gitu yah gitu dehh,loding bet bug gitu yah gitu dehh,-1
"Game banyak bacot,ngabisin waktu",bicara ngabisin,25
Need balancing,need balancing,-1
"Peak Story, Peak Chara, Anti Kikir.....Absolute Cinema....Peak Game",peak story peak chara anti kikir absolute cema peak,-1
"Dev doesn't listen to players, pretends to be blind, pretends to have no ears, global passive is not a solution, at least play the game, don't just give something but don't feel what the players are going through.",dev listen players pretends blind pretends ears global passive solution least give something feel players going,1
"Please, increase the damage of the old characters again like the current characters and add more 4 star characters!",increase damage old characters current characters add star characters,1
Terimakasih game baik update,update,5
"Halo Hoyoverse selagi pembuat game Honkai: Star Rail, saya ingin mengajukan sebuah Fitur yang dimana bisa menghapus data story terdahulu seperti di game Genshin Impact, Saya sangat suka dengan game ini dan karena itulah saya mengajukan ini karena game ini sudah terlalu berat untuk di Handphone saya yang Storage nya 64GB",halo selagi buat honkai star rail aju fitur mana hapus data story genshin impact suka aju berat handphone storage gb,-1
Game nya lumayan story nya lumayan seruu buat sistem gacha nya ulala banget 🤩 tapi kalau soal stellar jade jangan di tanyain lah ya.. aku main game ini dari 1.0 sampe sekarang gak pernah bosen kok! . Edit : HOYO JANGA GJ AKU MAU LOGIN AJA HAMPI 30 MENIT LOADING SCREEN NYA TOLONG LAH DI FIX. AKU UDH UNNINSTALL TERUS DOWLOAMD LAGI MASIH GAK BISA HARUS NUNGU 1JAM LEBIH MALAHAN. pity,lumayan story lumayan seruu sistem gacha ulala stellar jade tanyain sampe bosan edit hoyo janga gj login hampi menit loading screen fix unninstall dowloamd nungu jam pity,0
loding nya itu terlalu lama tolong di persingkat yaa,loding singkat yaa,18
Ini game yg di tunggu tunggu,tunggu tunggu,-1
Miris yg ngasih rating rendah ialah yg punya hape kentang.. sebelum downlod game mending beli hape yg bagusan dikit ngapa,miris rating rendah hape kentang downlod mending beli hape bagus dikit ngapa,-1
Bagus sekali gamenya dan lain kali unduhan nya lebih dikit,kali unduh dikit,-1
jelek banget,jelek,25
"Update ( tolong lah di fix bug bug di hsr, makin hari maen makin bnyk bug nya dah )",update fix bug bug hsr maen bug,-1
gem busuk banner,busuk banner,-1
Sudah cukup bagus.. Cuma buat Player baru cukup susah untuk kelarin story.. Untuk jaringan entah kenapa suka loading mulu saat ekplorasi kalau battle gk ada masalah.. Krn saya f2p... Jd main sntai aja gk muluk2 buat kelarin end gamenya hehe... Jd msih ok lah.. Selama spek perangkat mampu.. 🙏,player susah kelarin story jaring suka loading mulu ekplorasi battle f p sntai muluk kelarin end hehe msih spek perangkat,-1
"dari segi grafik, story, baguss bgtt. apalagi charanya unik' smua, mana bnyak di gratisin 😃, ini game dermawan sungguh dermawan... thx kepada hoyo (buat digame ini) yg sungguh baik n dermawan, i luv hsr 4ever.... (sbg f2p player...) . . . . sayangnya ini hp kurang penyimpanannya huhh.... bissmillah tahun ini kebeli hp mumpuni dri segi apapun itu 💕",segi grafik story baguss charanya unik bnyak gratisin dermawan sungguh dermawan hoyo digame sungguh n dermawan luv hsr ever f p player sayang hp simpan huhh bissmillah kebel hp mumpuni dri segi apa,-1
Semoga gacha hoki terus wkwk,moga gacha hoki wkwk,7
dear hoyo. untuk char lama tolong damagenya ditingkatkan dan untuk calyx bisa dong dibuat 2x biar gk kelamaan farmingnya.,dear hoyo char damagenya tingkat calyx x biar farmingnya,-1
Letsgooo sudah rilis,letsgooo rilis,-1
Banyakin bansosnya 🥰😍,banyak bansosnya,9
makasih game baek 🥰,baek,-1
banyak reward yang dikasih. mantappp,reward kasih mantappp,4
"Simple, Banyak Bansos, Fitur stamina mantap, banyak fitur Endgame, Daily g ribet Benar benar game yang cocok buat orang yang sibuk tapi masih pengen main buat nyari waifu 10/10",simple bansos fitur stamina fitur endgame daily ribet cocok orang sibuk ken cari waifu,0
"Sudah mulai kecewa ama ini game powercreep nya kagak ngotak,kalau ingin content endgame harus ngikutin character yg baru"" sedangkan saat gacha di bikin kalah rate off mulu+hard pity hadehhh makin kesini untuk player f2p sudah gk mendukung lagi",kecewa ama powercreep pikir content endgame ngikutin character gacha kalah rate mulu hard pity hadehhh kesini player f p dukung,17
Setelah selesai download data kenapa ada notifikasi eror 1001_2?,selesai download data notifikasi eror,2
Game tai gacha,tai gacha,26
"Game ini lebih berat dari genshin ya? Genshin rata kanan 60 fps, gk panas, gtu maen game ini rata kanan 60 fps panas bgt pity",berat genshin genshin kanan fps panas gtu maen kanan fps panas pity,-1
Bagusan ff🗿,bagus ff,15
Kan waktu itu saya gacha dapat 2 karakter tapi pas saya chek ke karakter 2 karakter itu gk ada,gacha karakter chek karakter karakter,-1
Game slomo,slomo,-1
Saya sangat suka pity,suka pity,-1
entah mengapa pas main game ini lebih gampang drop fps dibanding genshin yang katanya lebih berat. tapi overall gameplaynya asik,mudah drop fps banding genshin berat overall gameplaynya asik,-1
Gak bisa login? turn-based,login turn based,23
"Kalau udah dapet char Oneesan gini kan enak, bisa betah hehe🥰",char oneesan gin enak betah hehe,-1
"dulu game ini saya suka banget mudah banyak reward dan juga seru story nya tapi semenjak update terus makin hari makin sulit gameplay nya dan juga pemain harus wajib gacha Baner Baru untuk menyelasaikan MOC jadi saya berhenti memainkan game gini karna ini terlalu memaksa,, powercrip gila turn-based",suka mudah reward story semenjak update sulit main wajib gacha baner menyelasaikan moc henti main gin karna paksa powercrip gila turn based,-1
kalo ad nominasi game teryapping dan banyak blackscreen pasti juara 1 nih game,ad nominasi teryapping blackscreen juara nih,-1
nunggu dpt sparkle baru bintang 5 🥰,tunggu sparkle bintang,-1
Seriu itu unduh data yang pertama 2gb abis itu 21gb? Sebelumnya pernah main tapi ga sampe segitu update,seriu unduh data gb abis gb sampe segitu update,2
"Min Klo bisa support all hp ram 8, gw main hp di Oppo Reno 4 kedap kedip. Trus tambahan cut scene nya jgn ultra 4k ngecrash 🤣, Klo bisa kualitas videonya di kurangin jadi aman² aja lag",support hp ram hp oppo reno kedap kedip tambah cut scene ultra k ngecrash kualitas video rangin aman lag,-1
"Seru banget,visualnya juga cakep",visual cakep,25
Haha🤣komennya tanggal 26 woi baru buka gamenya,haha komennya tanggal woi buka,-1
aneh genshin aman login ini game malah stuck di kereta mau masuk portal,aneh genshin aman login stuck kereta masuk portal,-1
"Belum nyoba , nanti gw nyoba dlu btw ini apk ny keren",nyoba nyoba btw aplikasi,18
"Buat kalian player-player yg budiman,masalah powercreep char bisa diatasi dengan relic dn party yg sesuai kalian Player gratisan dri awal dah digampangin,dikasih gampang ngeluh gk tertantang giliran hard dkit sok paling terpowercreep lah ya kalian maen yg dicari apanya klo gtu mulu bodo.Masalah story yg isinya yapping doang dikit gelutnya,Ya namanya juga game STORY KOCAK mendalami tiap masalahnya apa char gmn latarnya.Disini gw bukan penyefong yak cuman klo klian gk mampu gosah nyalahin gamenya. update",player player budiman powercreep char atas relic dn party sesuai player gratis dri digampangin kasih mudah ngeluh tantang gilir hard dkit sok terpowercreep maen cari gtu mulu bodo story isi yapping doang dikit gelut nama story kocak dalam char latar penyefong yak cuman klian gosah nyalahin update,0
10 kali kafka coy,kali kafka,3
"good story, cool character design, but every patch the end game content gets harder with boss hp increases and some characters are outclassed by new characters. Hopefully in the future it will be improved and become better. lag",story cool character design every patch end content gets harder boss hp increases characters outclassed new characters hopefully future improved become better lag,1
"Min do'ain ya semoga nanti dapet blade, karna kemarin gk dapet seele🥲",moga blade karna kemarin seele,7
"Aku berharap dimudahkan gachanya tapi yah, gmn lagi f2p susah Aku berharap wuthering wave nanti bakal bisa ngalahin gensin dari segi effect dodge Untuk kuro dan mihoyo selamat versaing untuk RPG",harap mudah gachanya yah f p susah harap wuthering wave ngalahin gensin segi effect dodge kuro mihoyo selamat versaing rpg,-1
"game bagus banget, yang kasih B1 gara gara global Passive karbit 🤭",b gara gara global passive karbit,-1
geme ini sangat seru dan menarik dan keren yang membuat geme ini sangat seru itu adalah karakter yang cantik cantik dan ganteng ganteng saya sangat suka geme ini,tarik karakter cantik cantik ganteng ganteng suka,-1
Seru lag,lag,22
"Hsr 9/10 sih buat story , pendalaman cerita npc dapet dan itu semua berhubungan dengan apa yang terjadi di wilayah mereka. Dari hubungan keluarga ,ekonomi ,politik, betrayal ,uncencored eh maksudnya",hsr story dalam cerita npc hubung wilayah hubung keluarga ekonomi politik betrayal uncencored eh maksud,-1
"Saya suka gamenya, tapi saya akan berhenti untuk waktu yang tidak tau kapan lamanya hingga device saya mendukung untuk bermain, sekian terima kasih.",suka henti tau device dukung main sekian,11
"Gameplay boss story kok gampang bet ya, naikin dong biar makin seru jangan di nerf bjir",boss story mudah bet naikin biar nerf bjir,-1
PEAK GAMEEE😈💦,peak gameee,8
Sangat bagus saat bertarung RPGnya bagus bgt👁👄👁,tarung rpgnya,-1
"apa-apaan nih aku udah download 2kali tapi kasih kode eror 💀💀💀, lah yang di oc lancar lancar aja, apakah HP ku tidak bisa main game ini?",nih download kali kode eror oc lancar lancar hp ku,2
"oke bagus,Tapi Kasi gua low pity lah anj-_-",low pity anj,-1
"Grafik yg imersif dan memukau 9,5/10 Cerita yg menarik 8/10 Gameplay yg seru dan tidak membosankan 8/10 Combat turn base ala"" Final Fantasy yg imersif 9,5/10 Desain karakter yg bagus walau agak norak 7,5/10 Artstyle anime dgn penggabungan gambar 2D dan model 3D yg sempurna 9,5/10 Music yg indah 8/10 ""Termasuk game RPG turn base strategy terbaik yg pernah saya temui di playstore, untuk sekelas game gacha Android game ini setara dgn game AAA PlayStation"" 5/5 ZF banner",grafik imersif pukau cerita tarik bosan combat turn base ala final fantasy imersif desain karakter norak artstyle anime gabung gambar model sempurna music indah rpg turn base strategy baik temu playstore kelas gacha android tara aaa playstation zf banner,0
Saya suka Turn Based RPG,suka turn based rpg,11
Gamenya asik dan nggak bikin bosan,asik bosan,13
gw dpt benner standar mulu pdhal id sepuh babi mana pity 70+ smua lgi amsu pler pity,benner standar mulu pdhal id sepuh babi pity amsu pler pity,14
setelah updat jadi login error mulu ga bisa masuk nih,updat login error mulu masuk nih,2
Best rpg game👍 i enjoyed it😁🫰,rpg enjoyed,-1
"Mungkin cuma mau sedikit complain aja sih, buat tap to login di laptop suka muncul keterangan login error, tapi setelah coba kedua kalinya bisa lagi sih... turn-based",complain tap login laptop suka muncul terang login error coba kali turn based,2
sudah banget dapetin tiket cuma dikasih 20 aja diawal habis itu gak bisa dapet lagi emang game pelit,tiket kasih awal habis pelit,-1
Sangat bagus turn-based,turn based,16
Story terbaik dari serial game hoyoverse,story baik serial,20
God game,god,27
"Game nya bagus, banyak bansos eventnya 😁 seru banget, terbaik pokoknya",bansos eventnya baik pokok,9
Seruuu banget gamenya update,seruuu update,-1
"story susah, event juga susah, musuhnya dibikin gak ngotak dan harus pake char t0 semua, gak ramah f2p dan pull jelek terus, selalu kalah hardpity jadi mau punya tim op juga gak bisa buat kelarin event :/",story susah event susah musuh bikin pikir pake char ramah f p pull jelek kalah hardpity tim op kelarin event,0
"Meskipun belom rilis server tapi gw yakin sih kalo game nya baguss, opening aja mantep. Semoga gak ada sangkutannya sama honkai 3🥹 gw gak maen soalnya",bom rilis server baguss opening moga sangkut honkai maen,-1
"Gimana nih akun aku error keluar sendiri gara teleport, tolong di perbaiki sayang akun aku udah LV 23",gimana nih akun error gara teleport baik sayang akun lv,2
"Wahai hoyoverse playermu ini berharap kalau update data event lama yg tidak berguna ada opsi bisa dihapus agar penyimpanan tidak menumpuk,ksian yg storage sekarat,dan kalau update efek baru,sprti MOC itu dll di optimasi dulu sebelum dirilis,kemarin yang propagation efek, skarang elation efek di pure fiction baru",playermu harap update data event guna opsi hapus simpan tumpuk ksi storage sekarat update efek sprti moc dll optimasi rilis kemarin propagation efek skarang elation efek pure fiction,0
game tolol udah cape push pity 80 menang rate off malah dapat char sampah,tolol cape push pity menang rate char sampah,-1
"Aku cuma minta 1 keluhan Yaitu, aku minta untuk mc laki laki (Caelus) kumohon scene saat awal bermain, pastikan agak DanHeng tidak mendekati wajah Caelus (kayak mau ngecium), itu membuat ku tidak nyaman karena itu agak jorok.. dan aku ini netral (tidak menyukai sesama jenis) jadi kami mohon agar pihak dev mau mengganti Scene tersebut agar lebih nyaman saat bermain lag",keluh mc laki laki caelus mohon scene main pasti danheng dekat wajah caelus ngecium ku nyaman jorok netral suka jenis dev ganti scene nyaman main lag,0
"Sebagai Masukan, Apakah bisa Cutscene nya diringankan lagi? Saya tahu HP saya tidak memadai untuk minimum requirement ""Snapdragon 845"", tapi setidaknya ada opsi pengaturan untuk kualitas cutscene, saya tidak bilang cutscene digame ini jelek, cutscene digame ini sangat bagus malahan, dengan kualitas resolusi yang tinggi membuat cutscene nya menjadi patah-patah di HP saya, untuk kualitas gameplay low-medium 60 fps cukup smooth dijalankan di Snapdragon 732G, tapi untuk Cutscene... 😮‍💨",masuk cutscene ringan hp pada minimum requirement snapdragon opsi atur kualitas cutscene bilang cutscene digame jelek cutscene digame kualitas resolusi cutscene patah patah hp kualitas low medium fps smooth jalan snapdragon cutscene,-1
