content,clean_final,pred_topic
"sejenis game turn base ,, terlalu memakan memori penyimnanan terlalu besar .. pembaruan versi gk ngotak ,, 6gb ,, suruh download lgi 1,5gb lbih .. ini pmbaruan apa download ulang ..",jenis turn base makan memori penyimnanan baru versi pikir gb suruh download gb lbih pmbaruan download ulang,-1
Panjang umur game baik,umur,-1
TERIMAKASIH HONKAI STAR RAIL YG TELAH MENEMANI KU DARI AWAL 1.1 HINGGA UPDATE 3.2 🥰🥰,honkai star rail tani ku update,8
Super star games,super star games,-1
"bagus banget tapi makin lama ukuran game nya makin besar, sampe 20gb lebih, saya sangat berharap ditambahkan fitur manage resource yg mana player bisa memilih untuk mendownload semua data atau tidak, biar bersahabat juga untuk player yg memiliki hp dengan memory internal rendah lag",ukur sampe gb harap fitur manage resource player pilih mendownload data biar sahabat player milik hp memory internal rendah lag,-1
Da wei please give silver wolf,da wei give silver wolf,8
"game asik banget Cui, banso banyak ngk kikir meski powercreep trus setidaknya ngk separah honkai impact, itu yang rate b1 f2p banyak mau tuh🤭 cuma global passive aja dimasalahin, kalo mau f2p jangan banyak mau ya dek ya, dah bersyukur masih di kasih bansos banyak malah banyak mau🤭",asik cui banso kikir powercreep parah honkai impact rate b f p tuh global passive dimasalahin f p dek syukur bansos,-1
"hell nah,power creepnya di control dong,masa iya char lama skrg udh pada GK kepake,gw udh spend banyak buat char lama sampe eidolon,masa kalah sama char baru yg release setiap patch,tambah lagi masalah global passive nya hoyo,biar hancur aj sekalian ini game. lag",hell power creepnya control iya char skrg kepake spend char sampe eidolon kalah char release patch global passive hoyo biar hancur aj lag,-1
"Good tactical game, best grapic and story",tactical grapic story,5
Game pay to win. Terlalu susah buat f2p,pay win susah f p,2
👍 banner,banner,27
Hahaha suka,hahaha suka,22
balikin firefly gw pliss😞🙏,balikin firefly,-1
Ytta,ytta,25
game ini sangat menyenangkan dan tidak membosankan.,senang bosan,16
Bansos,bansos,-1
Kok ngak ada dm nya,dm,13
"Ini bug atau emang kenapa ya, kok sering banget freeze tiba-tiba saat animasi terus force close. Padahal gk pernah sebelumnya dari awal rilis, game yg lain kek HI3 sama ZZZ aman-aman aja. Cuma sekarang aja abis update malah jadi gini sering freeze terus force close mulu",bug freeze animasi force close rilis hi zzz aman aman abis update gin freeze force close mulu,-1
fix Powercreep and global effect,fix powercreep global effect,14
"Jelek aku gak bisa main, terlalu besar GB nya",jelek gb,-1
Makasih fireflynya hehe😁,fireflynya hehe,7
"Terkadang saat mau masuk login suka error, itu sangat menggangu. Tolong diperbaiki",terkadang masuk login suka error menggangu baik,-1
"game santai dan f2p friendly karna tidak ada pvp, tpi spend dikit2 sih ehe",santai f p friendly karna pvp spend dikit ehe,-1
"dev nya rada tolol, maksa player harus gacha suatu char tertentu agar bisa kelarin konten end game😹😹😹",dev rada tolol maksa player gacha char kelarin konten end,-1
Jarang low pity,jarang low pity,2
Hp ram 4GB kuat ga min🥺,hp ram gb kuat,-1
"Thank u Star rail, love u update",u star rail u update,9
Ni game asik bah Aesthetic gitu semoga makin maju ya HONKAI STARRIL,asik bah aesthetic gitu moga maju honkai starril,-1
Gacha gw ampas bgt taik👊😡 kagak pernah menang rate off👊😡 bab*k👊😡anj***👊😡dhlh ngereog aja gw,gacha ampas taik menang rate bab k anj dhlh ngereog,-1
Bagussss,bagussss,28
saat login terjadi error kenapa??? update,login error update,17
"I love turn base game panjang"" game baik",turn base,10
bansos banyak. mantap,bansos,-1
erorr mulu ga bisa masuk sialan,erorr mulu masuk sial,0
gilaak seru bgt,gilaak,7
"Mekanik gamenya seru, eventnya variatif, desain karakter cantik, visualnya cakep, dan yang paling kusukai alur ceritanya terutama di Penacony yang bagus banget ya meskipun yang loufu agak kureng. Saranku adalah untuk terus meningkatkan kualitas game, membuat alur cerita yang menarik dan tentu mengungkap semua hal yang telah diungkapkan di story sebelumnya, dan membuat desain karakter yang bagus lagi👍",mekanik eventnya variatif desain karakter cantik visual cakep suka alur cerita penacony loufu reng saran tingkat kualitas alur cerita tarik ungkap story desain karakter,1
Kerenn,kerenn,28
Masih tidak stabil pity,stabil pity,2
"Tolong pihak developer ini gak tau bug atau apa,saat saya menggunakan ultimate silver wolf dan gepard kenapa kayak lag banget dan ngefrezee,padahal sebelum update gak ada kayak gitu. Semoga masalah pada ultimate ini cepat di perbaiki",developer tau bug ultimate silver wolf gepard lag ngefrezee update gitu moga ultimate cepat baik,23
Kenapa tetep bug padahal udh download semua data dan ponsel saya ramnya besar padahal turn-based,tetep bug download data ponsel ram turn based,26
"waktu cutscene , entah kenapa cutscenenya ngelag dan patah patah , yang lainnya sih ok ok saja , tapi cutscene digamenya patah patah , mohon segera di perbaiki ya hoyoverse😞🙏",cutscene cutscenenya ngelag patah patah cutscene digamenya patah patah baik,-1
kerja bagus,kerja,-1
ini dia yg gw cari banner,cari banner,27
"seruu bgt game nya, lebih di kembangkan lagi yhh developer supaya game nya lebih menarik dari segi karakter, gameplay, story, fitur, dll banyak lahh yhh muahhh😘",seruu kembang yhh developer tarik segi karakter story fitur dll lahh yhh muahhh,-1
kece banget,kece,16
Game baik bintang 5,bintang,3
semuanya bagus ga ada masalah sama sekali sih di gua banner,banner,27
"Reward Genshin jelek parah, Developer kikir, Pendapatan 150jt USD tetap gaka da hadiah yang banyak buat player",reward genshin jelek parah developer kikir dapat jt usd gaka da hadiah player,12
"char b4 makin dikit,malah kagak ada yg baru di patch sekarang,enemy nya dibuat kekebalan tubuh HP nya badag bet coeg,buat kelarin 1 boss butuh hampir setengah jam karena DPS dah jadoel wowkkwkw,buat lowspender kek saya mah mending buat koleksi Waifu doang dah,ngikutin char yg lagi naik daun mah tar juga keganti lagi sama char baru yg bakal dateng,story nya kebanyakan yapping pula, bangke²",char b dikit patch enemy kebal tubuh hp badag bet coeg kelarin boss butuh jam dps jadoel wowkkwkw lowspender mah mending koleksi waifu doang ngikutin char daun mah tar ganti char dateng story banyak yapping bangke,12
"animasi bagus, character design cantik parah, story absolute cinema, game ter favorite aku dari semua game hoyoverse yg dh aku mainin, bansos wajib tetap jalan loh ya hoyo🙏🙏🙏 gacha",animasi character design cantik parah story absolute cema ter favorite mainin bansos wajib jalan loh hoyo gacha,-1
Pity pity cukimai,pity pity cukimai,2
HP gua turn off trus pity,hp turn pity,2
March 7 punya gw,march,13
Saya berharap ada dubing Indonesia,harap dubing indonesia,-1
Bagus gamenya soalnya Vtuber Fav aku main juga hehe💟,vtuber fav hehe,-1
"Tidak bisa login, dan sering force close",login force close,17
Best game! Because I can always see Seele besides Honkai Impact 3🥰 I can even see the bronya variant too! I love mihoyo i love seele i love bronya onee Chan❤️💙🦋,always see seele besides honkai impact even see bronya variant mihoyo seele bronya onee chan,8
Gamenya bagus g ad permasalahan coi cuma bos nya susah bat apalagi gw player F2P,ad masalah coi bos susah bat player f p,-1
Plisss lah kalo udh pity 80 bakal 100% menang rate off. Kalo engga jadiin pity nya 80 aja udh seneng,pity menang rate engga jadiin pity neng,0
Game jahat kalah rate mulu,jahat kalah rate mulu,0
Bagus santai main ny,santai,16
Love the waifu,waifu,25
"Game baik, walaupun kena powercreep 🗿 update",kena powercreep update,14
"storytelling jadi ngebosenin di amphoreus, terus apa apaan global passive??, kalau begitu karakter lama juga dikasih lah.",storytelling ngebosenin amphoreus global passive karakter kasih,18
Ga bisa Login OYY pity,login oyy pity,2
"ini game sangatlah bagus sangat worth it di mainkan apabila anda suka game bertipe turn base,saya juga telah bermain ini game sejak awal rilis sampe sekarang dan saya tetap menyukai ini game, tapi sepertinya gamenya tidak menyukai saya tentu saya di bagian gacha ini opini saya saja jangan di bawa serius.bisa di bilang saya sangat serius dalam memainkan ini game sudah tidak tau lagi berapa jam terpakai untuk membuat 1 Chara saja. Sekian dari saya ni game the best lah (emot qiqi terkapar)",worth main suka tipe turn base main rilis sampe suka suka gacha opini bawa serius bilang serius main tau jam pakai chara sekian emot qiqi kapar,-1
Lag banget,lag,3
YAHALLO,yahallo,25
"pengen nyoba turn base, karena dulu ada game di komputer gua dulu asik main nya yaudh ada mihoyo buat game gasin aja 😭🤣🤣",ken nyoba turn base komputer asik yaudh mihoyo gasin,-1
"Sudah dwonload data, tau² nya login gagal.... Padahal hp yang dipake aman² aja main genshin impact...",dwonload data tau login gagal hp dipake aman genshin impact,26
Gimme 5star,gimme star,-1
"Tolong di perbaiki bug di loding screen nya, karena saya sering black screen tanpa sebab, padahal device dan sinyal saya mumpuni. pity",baik bug loding screen black screen device sinyal mumpuni pity,23
Story update ke 2.4 tidak bagus,story update,9
"Optimalin semua game lu qmack, sampah amat klo masalah optimasi",optimalin qmack sampah optimasi,-1
"Game overrated ampas, kesayangan hoyo. Urusin tuh genshin, game sapi perah. lag",overrated ampas sayang hoyo urusin tuh genshin sapi perah lag,-1
kafka ayo pulangg :3,kafka ayo pulangg,-1
semoga gacha nya gak ampas,moga gacha ampas,6
"hard pity, no radiance pity pity",hard pity radiance pity pity,-1
"i'm suck at this game, and i hate it update",hate update,9
penyakit powerceeep gila update,sakit powerceeep gila update,14
Game bokep,bokep,13
Ternyata masih Beratan ini dibanding genshin di hp saya kentang sekali,rat banding genshin hp kentang,-1
mantap turn-based,turn based,10
Perbanyak bansos,banyak bansos,-1
"Gamenya bagus banget, tapi kenapa ya belakangan ini eror terus???, tolong diperbaiki,",eror baik,2
segi dari keseluruhan story dan gamenya sangat wow banget. character yang banyak dan sangat menarik,segi story wow character tarik,-1
"Nah gini kan enak, Udh gk ngecrash dan ngefreeze. Terima kasih atas penanganannya👍 update",gin enak ngecrash ngefreeze tangan update,-1
di hp saya kok bisa nge crash ya hsr nya padahal saya settingan grafik paling rendah hp saya a55 samsung,hp nge crash hsr settingan grafik rendah hp samsung,26
Story mantap seperti anime game santai sangat cocok untuk yang ingin bermain santai dan menikmati cerita,story anime santai cocok main santai nikmat cerita,-1
"Tolong sediakan tombol ""skip"" di semua cutscene... habis waktu berjam-jam hanya nonton cutscene doang...",sedia tombol skip cutscene habis jam jam nonton cutscene doang,-1
Mantapp pokoknya,mantapp pokok,28
"Powercreep, tdk worth it buat yg f2p",powercreep worth f p,14
"perbanyak cut scene dalam gamenya Dev, kalau tidak bisa tolong tambahkan fitur skip untuk misi selain trailblaze mission🙏",banyak cut scene dev tambah fitur skip misi trailblaze mission,-1
MANTAPP,mantapp,28
story seru,story,13
"Kurang optimalisasi, banyak bug ketika mencet layar malah freeze",optimalisasi bug mencet layar freeze,-1
"jujur saya pas awalawal main santai aja karena menurut saya gada powercreep yang berlebihan, tapi semenjak rilis nya planet amphoreus, terlalu banyak char yang kena powercreep contohnya kayak jingliu, jingyuan, and danheng il, tiap patch juga saya harus gacha char baru cuma karena dia bagus lah, apalagi di 3.0 saya merasa sudah TIDAK ADA CHAR 4*, segitu nya kah membuat player nya kesusahan dan memaksa player ny untuk pull char b5? untuk bansos sih oke ya, SETIDAKNYA kurang kurangin rilis char b5",jujur awalawal santai gada powercreep semenjak rilis planet amphoreus char kena powercreep contoh jingliu jingyuan danheng il patch gacha char char segitu kah player susah paksa player pull char b bansos rangin rilis char b,1
"untuk jaringan walau low usahakan masih bisa login, tambahkan fitur lompat untuk karakter agak stress saya. Makasih",jaring low usaha login tambah fitur lompat karakter stress,-1
Aku sangat bahagia memainkan game ini,bahagia main,16
"inget bgt dlu main ni game pas pertama kali rilis, bodoh bgt wkwkw",inget kali rilis bodoh wkwkw,0
"overall sih gamenya bagus, bansosnya banyak, cuma ya itu powercreep, inflasi HP di MOC dan banyak hal, moga itu di dengarkan & diperbaiki",overall bansosnya powercreep inflasi hp moc dengar baik,-1
"Untuk game story dll udh bagus banget dan gameplay bisa sambil nyantai, tapi tolong tambahin fitur hapus data quest yang sudah di kerjakan, soalny makin kesini size apk nya makin bengkak, di hp temenku sampe lebih besar dari genshin, padahal genshin cuma 25gb Plis tambahin fitur hapus data quest yang udh dikerjain supaya makin ringan lag",story dll nyantai tambah fitur hapus data quest kerja soalny kesini size aplikasi bengkak hp temenku sampe genshin genshin gb tambah fitur hapus data quest dikerjain ringan lag,-1
"makin lama bukannya makin bagus malah makin jelek. dialog yg bertele2 (yg harusnya bisa dijelasin simpel malah berbelit2). sudut pandang yg terlalu banyak malah bikin org2 jadi bingung. bruh, ngak usah terlalu milking2 story kocak",jelek dialog tele dijelasin simpel belit sudut pandang org bingung bruh milking story kocak,18
Hoyovere tolongg lawan musuh bebas kaya genshin impact.yah turn base pasti lama lama bosan main ini,hoyovere tolongg lawan musuh bebas kaya genshin impact yah turn base bosan,-1
"Aku kena bug ngestuck dipembicaraan event bjirr, ini gmn mainnya. Padahal dah relog ato gak ganti hp. Pleasee tolong dong ini gmnn😓😓",kena bug ngestuck bicara event bjirr main relog ato ganti hp pleasee gmnn,-1
"Apalah gacha nya, gak pernah hoki+hard pity mulu+kalah 50/50 terus, plislah...",apa gacha hoki hard pity mulu kalah plislah,0
Wish always got low pity,wish always got low pity,5
"Grafik game bagus, alur cerita bagus, yg lain nya bagus dan terus kembangkan. 👍👍🥰🥰🥰👍👍 turn-based",grafik alur cerita kembang turn based,11
Gemesnya bagus grafik nya ditambain hd sedikit saja update,gemesnya grafik ditambain hd update,-1
Jir pity 9 dapat jinyuan,jir pity jinyuan,-1
"kenapa yg saya error kek ada tulisan ""error 1001_3""",error tulis error,17
"Game baik. Bagus, cuman char cowoknya diperbanyak",cuman char cowok banyak,0
"Udah dowload data lama lama, pas mau mainin gamenya GK bisa bisa padahal udah tekan tekan kendaraan luar angkasa nya tapi GK gerak gerak padahal hp lagi nggak nge lag",dowload data mainin tekan tekan kendara angkasa gerak gerak hp nge lag,-1
Masak nyerang gantian. Balikin kuota gua😭😭😭,masak serang ganti balikin kuota,0
