content,clean_final
Game ini seru tapi kalo update data lama tapi masih tetap download data pas keluar dari game soalnya yang buat Game ini ada di link bio aku di tiktok kalian jangan lupa like dan follow tiktok aku ya bye,update data download data link bio tiktok lupa follow tiktok bye
Aku dapet ruan meiii,ruan meiii
ahahaha i like how it's going,ahahaha going
"dah bagus nih game menurut ku, moga kedepannya bisa lebih baik",nih ku depan
edit : now i'm addicted with this game gacha,edit addicted gacha
Power crop DPS turn-based,power crop dps turn based
Ilham realme skill issue,ilham realme skill issue
I love you Yu peng Chen,yu peng chen
Semuanya bagus dan bikin candu gamenya...cuma ya setiap Gacha hard pity mulu dapetnya. mana main dari awal rilis🗿 tapi gpp dh toh game santai,candu gacha hard pity mulu dapetnya rilis gpp santai
Dapetin hero bagus aja susah.. udh habisin bbrapa diamond... uninstall deh,hero susah habisin bbrapa diamond uninstall deh
"Bagusz device kentang gw bisa main dengan lancar untuk awalan ini hehe semoga di Update berikutnya masih kuat, Yah gw agak kecewa ternyata ini game turn-based..",bagusz device kentang lancar awal hehe moga update kuat yah kecewa turn based
Permainan ini sangat bagus saya menyukainya banner,main suka banner
Gamenya sangat bagus ngk ada obat sih,obat
5 bulan baru main tpi bgus bgtt,bgus
"Bagus,tapi latar nya hitam.di loufu banyak yang nge bug tolong perbaik ya! 🙏",latar hitam loufu nge bug baik
"game terbaik jgn hiraukan para fan fomo yg takut akan global pasive mental ampas dikasih update bagus malah kaya gitu, terus kembangkan hsr lagi, saya menanti update yg hebat dari hoyoverse.😁😁👌",baik hirau fan fomo takut global pasive mental ampas kasih update kaya gitu kembang hsr update hebat
"bodoamat sama powercreep,pasif global, buf HP musuh yg penting gua mainnya santai aja",bodoamat powercreep pasif global buf hp musuh main santai
"Walaupun saya jadi orang yg akses awal ke hsr tpi apalah daya, kuharus meninggalkan hsr saat updt silverwolf yg membuatku lag dan keluar sendiri 😢",orang akses hsr apa daya harus tinggal hsr updt silverwolf buat lag
game buat santai... pity,santai pity
"bilang ke hoyo, makasih sudah membuat cerita se masterpiece ini✋😔🤚",bilang hoyo cerita masterpiece
game kapitalis ga mikirin balance,kapitalis mikirin balance
Game nya bagus tapi gacha nya ampas gacha,gacha ampas gacha
"woi yg ngerate bintang 1, udah yappingnya? kalo emang menurut kalian ni game ngeribetin, story ribet lah apalah, yaudah gausah dimainin jir, hapus aja gausah di rate b1 juga, f2p banyak mau😹",woi ngerate bintang yappingnya ngeribetin story ribet apa yaudah gausah dimainin jir hapus gausah rate b f p
Nice game open world,open world
menghabiskan storage 😔 tapi bagus sih grapik nya👍 lag,habis storage grapik lag
"Gamenya beneran seru banget , ditambah karakternya banyak pilihan juga jadi bisa pilih sesuka hati. Grafiknya juga sudah oke kok , fiturnya juga gampang bgt dioperasikan. Rekomen banget nih buat ngisi waktu luang",beneran tambah karakter pilih pilih suka hati grafik fiturnya mudah operasi rekomen nih ngisi luang
"Termasuk player yang main dari awal rilis. Makin kesini kok perkembangannya jadi jelek ya. Powercreep Gila, Inflasi HP Musuh Endgame gila2aan. Kreatif dikit lah, kalau mau lebih susah endgamenya. Misal musuh endgame punya mekanik khusus buat bisa dikalahkan. Jangan cari jalan pintas cuma naikin HP Musuh Endgame.",player rilis kesini kembang jelek powercreep gila inflasi hp musuh endgame gila aan kreatif dikit susah endgamenya musuh endgame mekanik khusus kalah cari jalan pintas naikin hp musuh endgame
"Lebih ramah, dari pada game sebelah, nggak kikir. pity",ramah belah kikir pity
"Mihoyo emng gk pernah ngecewain soal story atau desain karakter, sejujurnya game ini udh bagus dari berbagai aspeknya tergantung orang yang memainkan Kekurangan nya cuman 1 ,rate GC nya terlalu susah untuk newbie seperti saya GCnya terlalu susah pity 50 belum menjamin saya dapat karakter yang di rate up Tolong lah Mihoyo ,untuk newbie rate GCnya setidaknya di gedein dikit",mihoyo emng ngecewain story desain karakter jujur aspek gantung orang main kurang cuman rate gc susah newbie gcnya susah pity jamin karakter rate mihoyo newbie rate gcnya gedein dikit
"Game yg menang grafik doang, sisanya masih berantakan",menang grafik doang sisa beranta
Panjang umur game baik😋😋🎉🎉🎉 banner,umur banner
pada fomo jir bintang satu 😹 aku mendukung penuh global passive (gw ganti ke satu kalo gak dapet casto 🤭),fomo jir bintang dukung penuh global passive ganti casto
"Overall bagus, dari storynya, karakter nya tempat-tempat nya dan lain-lain tapi ada bug kalau pas cutscene pasti frame parah suara nya patah patah lag banget, tolong di fix ya👍 lag",overall cerita karakter bug cutscene frame parah suara patah patah lag fix lag
Server kentang sering di suruh login ulang dan pas lv40 game jadi bosan tapi tolong perbaikiki server game ampas server kentang update,server kentang suruh login ulang lv bosan perbaikiki server ampas server kentang update
"SAYA SANGAT BAHAGIA MEMAINKAN HONKAI STAR RAIL, BISMILLAH 50 STAR RAIL SPESIAL PASS lag",bahagia main honkai star rail bismillah star rail spesial pass lag
I hate my luck that alwasy get bronya.....,hate luck alwasy get bronya
game terbaik: bye Ramaa,baik bye ramaa
"fomo lu semua cuma gara gara 1 char doang Ampe begininy, main tinggal main apa susah nya, aneh emng komunitas hsr nih dikit dikit drama ratting 1, biar apa sih ga kasian apa bansos jalan terusz anniversary di kasih char limit gratis kurang apa coba, fomo lu semua build issue main aja mendang mending",fomo gara gara char doang begininy tinggal susah aneh emng komunitas hsr nih dikit dikit drama ratting biar kasi bansos jalan terusz anniversary char limit gratis coba fomo build issue dang mending
"Waktu awal sebelum update terbaru aman aman aja,,, tapi pas update skrg"" Kok gabisa masuk mulu ya pas login,,, tolong dong knp ini developer nya ,,, tpi skrg mah lancar uyy mantap min mohon di tingkatkan lagi event juga spesial perita yg lebih menarik lgi gacha",update baru aman aman update skrg gabisa masuk mulu login developer skrg mah lancar uyy tingkat event spesial perita tarik gacha
"Gmna nih min sesudah update mlah susah log in, keluar mulu dri game nya, tolong prbaiki min lag",gmna nih update mlah susah log mulu dri prbaiki lag
Game apa ini wuy? Bagus banget anjir. Bintang ⭐⭐⭐⭐⭐ lah,wuy anjir bintang
"Udah masuknya lama, suka keluar sendiri, jadi lag parah lagi, pdhl kan sinyal masih bgs, prnh di slh satu scene tuh tiba-tiba jadi lag parah trs keluar. Mau di ulang sampe mampus lah, sama aja lagi"" keluar, seenggaknya gw dah bersbr bgt buat coba ngelewatin tu scene, tapi y langsung keluar otomatis dari game nya. Alhasil y kek percuma gitu kl lagi"" keluar mulu",masuk suka lag parah pdhl sinyal prnh slh scene tuh lag parah ulang sampe mampus enggak bersbr coba lewat tu scene langsung otomatis alhasil gitu mulu
tolong benerin lah yang buat pembuat nya masa setiap mau login layar selalu hitam terus kan pemain nya jadi terganggu akan hal itu tolong buat hoyovers benerin dulu bug itu biar ga repot,benerin buat login layar hitam main ganggu hoyovers benerin bug biar repot
Sangat sedih karena orang indo pada ga bisa baca Semuanya baca tanggal 26 baru bisa login sekarang cuma download dulu lag,sedih orang indo baca baca tanggal login download lag
Sudah main cukup lama dari setelah seminggu pre-rilis ini game best salah satu obat tidur juga kalo Insomnia hehehe,minggu pre rilis salah obat tidur insomnia hehehe
It's Fun and Nostalgic,fun nostalgic
it's just getting more and more greedier.,getting greedier
game yang sangat bagus dalam story dan sangat cocok dimainkan ketika gabut,story cocok main gabut
"Fitur skip dialog seperti ZZZ tolol, malas dengar bacot mulu",fitur skip dialog zzz tolol malas dengar bicara mulu
Udah keliatan kan bintangnya?,liat bintang
Sukses terus game baik😋,sukses
Game nya Seru moga Ada Fitur ngehamilin,fitur ngehamilin
5star for honkai star rail turn-based,star honkai star rail turn based
"powercrepe, globalpassive, hard pity, tdk pernah menang rate off gacha, pay to win selalu muncul di game hoyo",powercrepe globalpassive hard pity menang rate gacha pay win muncul hoyo
"Can I explain something? I'm already Ar 65, why is the event difficult? My character is not strong against any opponent, please make it easier, everything is hard, so I decided to retire, I hope you read it",explain something already ar event difficult character strong opponent easier everything hard decided retire hope read
Semoga kafka pulang ke akun ku😋😋😋,moga kafka pulang akun ku
"Apapun yang terjadi, aku tetap cinta ni game 😋❤️",apa cinta
"Dari semua game hoyoverse aku paling suka sama Star Rail. Karna maennya santai grafik memanjakan mata, apalagi gacha nya gak pelit. Beda ama yg 1 lagi (GI).",suka star rail karna maennya santai grafik manja mata gacha pelit beda ama gi
"Gameplay gamenya enak , meskipun aku ngak terlalu suka game turn base tapi ok lah untuk game yg satu ini , apalagi desain dari setiap karakter nya yg bagus 😁😁",enak suka turn base desain karakter
"Bagus sih suka sama story nya walaupun chipset helio tapi masih sanggup buat main cuma ya itu lama lama ruang penyimpanan habis makanya uninstall walaupun masih kepengen banget main, saya sukanya di event selalu ngasih event cuma cuma (gak pelit) ngasih karakter B5 buat yang main tapi gak pernah top up karena uang low budget hehe update terus Hoyovers biar makin di kenal game barunya 😆😆",suka story chipset hio sanggup ruang simpan habis uninstall ken suka event event pelit karakter b top uang low budget hehe update hoyovers biar kenal baru
"WOI TOLOL (FANDOM KIKIR)! KALAU KALIAN GAK TERIMA HADIAH KALIAN AMPAS, JANGAN PROTES KESINI PROTES KE GENSHIN ATAU LUO YUHAO (DIREKTUR GENSHIN) GINI NIH PLAYER KIKIR GAK TERIMA FAKTA! banner",woi tolol fandom kikir hadiah ampas protes kesini protes genshin luo yuhao direktur genshin gin nih player kikir fakta banner
seru dan bagus ga kaya ml,kaya ml
ngen t∆∆d pity,ngen pity
powercreep gila,powercreep gila
Kafka gak pulang B1,kafka pulang b
gamenya bagus banner,banner
"Overall game ini bagus banget, plot cerita nya sangat rekomended banget untuk diikuti, item mudah di dapat, grafik luar angkasa dengan kombinasi teknologi dan gaya hidup di IRL sangat menarik untuk dijelajahi, karakter dalam game memiliki pribadi yang unik jadi mendukung banget di alur cerita. Game santai yang rekomendasi kan banget untuk mengisi waktu luang. Namun, untuk kedepannya developer harap memperbaiki bug yang muncul terutama di pengguna mobile, kadang layar sering hitam.",overall plot cerita rekomended ikut item mudah grafik angkasa kombinasi teknologi gaya hidup irl tarik jajah karakter milik pribadi unik dukung alur cerita santai rekomendasi isi luang depan developer harap baik bug muncul guna mobile kadang layar hitam
power creept terlalu parah,power creept parah
Terlalu banyak text di story dibandingkan visual dan tidak bisa di skip textnya....,text story banding visual skip textnya
Omagaaaaaa pre download coy,omagaaaaaa pre download
aku suka gamenya,suka
mantap gamenya ga bosenin,bosan
sangat bagus pity,pity
gacor,gacor
Bagus sih dan juga yg kusukai adalah ke 9 cowok nya yg suka stelle yg ku gunakan...tapi musuh nya kuat aku coba lagi tapi mati terus..ya udah aku hapus deh,suka cowok suka stelle ku musuh kuat coba mati hapus deh
"Semua mekaniknya bisa dikemas rapi dan unik, salah satu contohnya itu sistem role dan elemen yang berbeda dari game turn based lain, itu merupakan hal paling gua suka dari game ini. Cuma kekurangannya satu, gak ada tombol skip dialog cok! Kalo ngerjain side quest yang numpuk, bosen+ngantuk pas bagian dialognya. Kalo bisa tambahin lah tombol skip dialog, seenggaknya di side quest ditambahin lah jadinya kalo login cuma mau ngerjain side quest tuh gak makan banyak waktu.",mekanik kemas rapi unik salah contoh sistem role elemen beda turn based suka kurang tombol skip dialog cok ngerjain side quest numpuk bosan ngantuk dialog tambah tombol skip dialog enggak side quest ditambahin login ngerjain side quest tuh makan
Game nya lumayan bagus tapi kadang mbosenin sama jengkelin gara gara percakapan npc yg terlalu lama dan musuh yang sedikit wusan,lumayan kadang mbosenin jengkelin gara gara cakap npc musuh wusan
"Cocok untuk dimainkan yang sedang bosan, mempunyai Stellar jade yang banyak bisa mempunyai rekan-rekan banyak dan juga mempunyai husbu atau waifu terbaru, Rekan-rekanny lucu-lucu ,Tamvan-tamvan, Cantik-cantik semua! Gue suka!, storyny jg mengasikkan bagi ku, untuk Honkai Star Rail ku ksih 5 Bintang! Ehek! turn-based",cocok main bosan stellar jade rekan rekan husbu waifu baru rekan rekanny lucu lucu tamvan tamvan cantik cantik suka storyny mengasikkan ku honkai star rail ku ksih bintang ehek turn based
I LOVE THIS GAMEE. THEY GAVE ME E1 RATIO AND HIS SIGNATURE IN 1'ST PULL,gamee gave e ratio signature st pull
"Mohon maaf untuk pihak developer saya memohon pemperbaiki game ini karna saat membuka game ini Hp saya mati sendiri padahal game setara genshin impact masih bisa saya mainin tanpa masalah oleh karena itu saya mohon kepada pihak developer untuk memperbaiki masalah ini. Perangkat yang saya gunakan adalah Vivo nama perangkatnya V2022y dengan prosesor Qualcomm® Snapdragon™ 665 dan GPU Adreno (TM) 610, lalu Ram 8 GB dengan penyimpanan 128 GB",maaf developer mohon pemperbaiki karna buka hp mati tara genshin impact mainin developer baik perangkat vivo nama perangkat v prosesor qualcomm snapdragon gpu adreno tm ram gb simpan gb
More event u bastard,event u bastard
"Nice job hoyoverse but can you optimize it again, when my game cutscenes sound bad and stuttering",job optimize cutscenes sound bad stuttering
Plisss kenapa pas mengunduh data itu suka keluar sendiri... Jadi gak selesai2 woi capek gue.. padahal mau maiN juga T_T ... perasaan loading genshin impact lancar2 aja.. kenapa honkai begini dah? WHYYYY?????! turn-based,unduh data suka selesai woi lelah asa loading genshin impact lancar honkai whyyyy turn based
awas kalo gacha gw ampas,awas gacha ampas
"Mau masuk selalu penuh. Walaupun udh di tunggu sampe sore pun tetap penuh, bahkan jika bisa masuk, mainnya cuma bisa bentar 🙃",masuk penuh tunggu sampe sore penuh masuk main bentar
aku fomo hate global passive gacha,fomo hate global passive gacha
