userName,score,at,content
Pengguna Google,1,2024-04-12 19:31:41,🗿
Pengguna Google,2,2024-04-12 19:04:37,Kok lama bgt yang masik gk bisa ² udh nungguin lama masih loading trss
Pengguna Google,5,2024-04-12 18:44:25,Wangi.
Pengguna Google,5,2024-04-12 18:22:13,Bagus dan mantap sayang nya buat ngantuk dan bosan tapi gk masalah lanjutkan 😂
Pengguna Google,5,2024-04-12 18:21:49,Game yang ramah f2p
Pengguna Google,5,2024-04-12 18:07:36,Aventurine ayo pulang sayang
Pengguna Google,5,2024-04-12 18:06:26,Sehat sehat game baik 🗿🤣
Pengguna Google,2,2024-04-12 17:15:31,"Gacha apaan ini? Dari awal main hard pity mulu heran dah. 70-80x pull mulu, suwe"
Pengguna Google,5,2024-04-12 16:15:17,The best RPG game
Pengguna Google,1,2024-04-12 15:52:05,"akun gw ke hapus cuma gara gara sistem jaringan, masalah register/login masih banyak masalah, hanya di karenakan lagging (pdhal ping 6ms) akun terhapus"
Pengguna Google,5,2024-04-12 15:11:52,Terimakasih Game Baik
Pengguna Google,1,2024-04-12 14:27:46,game yang buruk 👎🏻👎🏻
Pengguna Google,3,2024-04-12 14:10:22,that last event is so bad. Too much to think
Pengguna Google,1,2024-04-12 13:54:22,Makin berat + oversize
Pengguna Google,5,2024-04-12 13:34:44,i love acheron
Pengguna Google,4,2024-04-12 13:23:14,honkai please fix the bug in map
Pengguna Google,5,2024-04-12 13:22:46,楽しいゲーム
Pengguna Google,5,2024-04-12 13:04:36,Gem yg bagus 👍
Pengguna Google,1,2024-04-12 12:12:06,"TOLONG DI PERMUDAH MUSUH YANG ADA DI MISI ORPHANAGE, SAYA SEBAGAI PEMULA SANGAT KESULITAN MENGALAHKAN MUSUH YANG SULIT SEPERTI ITU"
Pengguna Google,5,2024-04-12 12:11:03,game baik
Pengguna Google,5,2024-04-12 08:15:02,"Saya bandingkan dengan genshin, saya lebih suka honkai stair ril gatau kenapa"
Pengguna Google,5,2024-04-12 08:00:05,Terimakasih game baik🥰😘
Pengguna Google,1,2024-04-12 07:51:59,"untuk login ke dalam game membutuhkan waktu ⅕ jam, dan menghabiskan data sangat buruk."
Pengguna Google,5,2024-04-12 04:50:34,gamr nya udah bagus tapi rate up gacha nya tolong naikin saya udh ngumpulin 12.000 ga dpt char bintang 5
Pengguna Google,5,2024-04-12 00:08:04,Bagus
Pengguna Google,5,2024-04-11 23:16:32,semoga bisa dikurangi size nya
Pengguna Google,5,2024-04-11 22:27:26,Game bagus
Pengguna Google,3,2024-04-11 21:22:57,Gamenya berat dan mudah panas di hp
Pengguna Google,5,2024-04-11 21:08:07,Just good by itself
Pengguna Google,1,2024-04-11 20:52:18,"Gamenya kenapa coba mau login akun sendiri aja ga bisa malah ada tulisan ""terlalu banyak permintaan, silakan coba kembali setelah beberapa saat"" udah gw tungguin 3 hari masih belom bisa login jg, tolong dong yg tau penyebab dan cara biar bisa login lg gimana 😭 udah main sampe lumayan jauh dan udah banyak ngumpulin character dll masa harus ngulang dr awal lagi kan ga masuk akal 😭"
Pengguna Google,5,2024-04-11 20:25:45,Semuanya sudah sangat bagus dari karakter event dll :D
Pengguna Google,4,2024-04-11 19:21:24,Ok
Pengguna Google,5,2024-04-11 18:18:46,Gamenya bagus bener
Pengguna Google,5,2024-04-11 18:04:47,Keren banget
Pengguna Google,5,2024-04-11 15:15:11,"Game nya seru, grafiknya BAGUS!!, dan karakter nya keren keren"
Pengguna Google,5,2024-04-11 15:05:10,Great game and great Waifu
Pengguna Google,4,2024-04-11 14:54:51,BAGUS lah ya WORTH IT grafik nya bisa di atur trus lawannya tu g mudah banget trus byk yg bisa dilakuin tapi ya memang data nya byk banget (punyaku 18 GB di penyimpanan) ya sesuai lah. Di awal game jg masih disuruh unduh lg. Intinya sadar diri lah ya klo mau install game ini 🙂👍
Pengguna Google,1,2024-04-11 14:41:17,Bagusan ff🗿
Pengguna Google,5,2024-04-11 12:59:24,🤨
Pengguna Google,5,2024-04-11 12:53:50,Banyak bansos dan ga pelit kek kikir impact
Pengguna Google,4,2024-04-11 12:21:55,tolong update mapnya karena sudah bosan dengan misi biasa
Pengguna Google,4,2024-04-11 12:19:15,Bagus 👍
Pengguna Google,5,2024-04-11 11:03:44,Game yg sangat menyenangkan grafik nya bagus bagus
Pengguna Google,2,2024-04-11 10:18:12,Tolong dipertimbangkan untuk frame game nya untuk kapasitas android kebawah yang memungkinkan low untuk lancar selancar nya jangan adanya lambat atau lag to play battle tanpa ini saya tidak kompeten dalam melakukan strategi team tolong dipertimbangkan saat menjalani game nya :(
Pengguna Google,5,2024-04-11 07:29:59,Hari hari kalah rate off Mulu Sekali sekali kasih menang rate off lah hoyo
Pengguna Google,5,2024-04-11 01:21:43,Kapan mengeluarkan versi cloud nya?
Pengguna Google,5,2024-04-10 22:52:59,Okelah sekarang
Pengguna Google,5,2024-04-10 20:28:08,Panjang umur game baik
Pengguna Google,5,2024-04-10 20:25:28,"SERUUU, cmn lebih berharap kalo entar kita bisa buat kamar sendiri di astral express biar lucu"
Pengguna Google,5,2024-04-10 19:16:02,Segini dlu
Pengguna Google,5,2024-04-10 18:35:46,"𝑷𝒐𝒌𝒐𝒌𝒏𝒚𝒂 𝒎𝒂𝒏𝒕𝒂𝒑 𝒅𝒂𝒉, 𝒓𝒖𝒈𝒊 𝒌𝒂𝒍𝒐 𝒈𝒂 𝒎𝒂𝒆𝒏."
Pengguna Google,5,2024-04-10 18:14:36,game baik
Pengguna Google,5,2024-04-10 17:56:53,Optimalkan untuk samsung a55 cuk force close mulu.. edit.. thks hoyo dah g fc lagi bintNg 5 nih
Pengguna Google,5,2024-04-10 17:52:39,give me a good luck mihoyo
Pengguna Google,5,2024-04-10 17:00:44,Tolong seele dibuf dong kasihan biar bisa bersaing sama karakter lainnya
Pengguna Google,5,2024-04-10 16:47:28,Makasih Acheronnya 😁
Pengguna Google,5,2024-04-10 15:41:07,Aku sangat bahagia memainkan game ini
Pengguna Google,5,2024-04-10 14:37:12,Storynya bagus grinding ny juga gampang overall 5stars sih.cuma kalau bisa update tambahin fitur buat ubah MC kita(misalkan kita awal main pilih yg cewe trs nyesel.kita bisa ganti jadi caelus)semoga ada fitur tersebut
Pengguna Google,2,2024-04-10 13:27:49,"Ini game kadang kok gw main layar sering hitam gitu nya enggak nampak karakter game nya, sama kadang pas uda download datanya semua kok layar nya hitam cuma dengar musik doang😑🥲"
Pengguna Google,5,2024-04-10 10:30:38,"lagi lebaran nih, minta Thr dong muhoyo 😁"
Pengguna Google,5,2024-04-10 10:13:21,KASIH SY GEPARD PLZ
Pengguna Google,3,2024-04-10 10:12:59,Gamenya seru bagus cuma banyak masalah rendering seperti map transparan dll
Pengguna Google,5,2024-04-10 09:33:01,"Sesuai janji, dapat light cone Acheron auto rate bintang 5 ☝️😁"
Pengguna Google,5,2024-04-10 09:32:20,"Game nya seru dengan mekanisme turn base, event nya menarik, dan hadiahnya banyak 👍"
Pengguna Google,3,2024-04-10 08:03:46,Rate gaca pity harus di atas 70 terus baru dapet B5 itu jg belum tentu dapet Hero yg di banner ditambah rate farming item selalu ampas ya kali setiap hari stat jelek terus sekalinya bagus bukan itemnya parah
Pengguna Google,5,2024-04-10 07:15:39,king
Pengguna Google,1,2024-04-10 05:29:42,Relic scam apa coba gaje bgt
Pengguna Google,5,2024-04-10 00:00:38,Ku kasih bintang 5 karena kamu game baik
Pengguna Google,3,2024-04-09 22:21:43,Kecewa ga ada Event Ramadhan😡
Pengguna Google,1,2024-04-09 20:17:38,Can you make Welt stronger than the hi3 and ggz versions?
Pengguna Google,5,2024-04-09 20:01:32,"Gameplay nya udh bagus, mungkin tinggal bug² nya yg dibenerin"
Pengguna Google,5,2024-04-09 19:24:59,"Story ini game bagus bgt byk momen kocak, sedih dan juga epic, karakter nya juga ekspresif saat story BEST GAME EVER!!"
Pengguna Google,5,2024-04-09 18:25:24,Tze best game ever
Pengguna Google,5,2024-04-09 17:47:48,"Setelah lama ga main game cross platform, akhir ya bisa main di mobile & pc"
Pengguna Google,5,2024-04-09 17:43:29,Mihoyo anda tidak memberikan thr buat player-player tercinta mu ini. Semoga aja ada thr buat teman-teman semua
Pengguna Google,5,2024-04-09 17:24:37,Please release kafka again i must have kafka but kafka always not release
Pengguna Google,1,2024-04-09 13:59:20,Terlalu power creep. Boss-boss baru terlalu sulit. Tidak bisa melanjutkan story.
Pengguna Google,5,2024-04-09 13:53:38,"Sehat"" game baik 🥰🥰"
Pengguna Google,5,2024-04-09 13:23:08,"ciamikk rekk, Terima kasih gem baikk😹😹😹💯💯💯👍🏻👍🏻👍🏻"
Pengguna Google,1,2024-04-09 10:45:01,Gabisa masuk
Pengguna Google,2,2024-04-09 10:40:49,"Gamenya terlihat bagus tapi saat pengunduhan data kenapa lama sekali tolong diperbaiki ya itu sangat menguras kuota, terimakasih jika sudah diperbaiki🙏"
Pengguna Google,5,2024-04-09 09:31:18,MANTAP...❤❤❤🇮🇩
Pengguna Google,4,2024-04-09 08:15:31,Penacony musuhnya terlalu brutal
Pengguna Google,5,2024-04-09 08:00:34,"DANHENG CINTAKUUU🎀🎀 Me to Dan Heng IL : can we honestly e date? you’re so beautiful. You always make me laugh, you always make me smile. You literally make me want to become a better person... I really enjoy every moment we spend together. My time has no value unless its spent with you. I tell everyone of my irls how awesome you are. Thank you for being you. Whenever you need someone to be there for you, know that i’ll always be right there by your side. I love you so much."
Pengguna Google,5,2024-04-09 07:45:39,Lebih mending genshin sama hsr sih kalau di game rpg menurut gw
Pengguna Google,5,2024-04-09 05:01:47,"Gapapa deh yang penting bisa main, min kapan hero kafka keluar lagi 😍soalnya aku pengen dapat dia😮‍💨"
Pengguna Google,5,2024-04-09 03:42:53,"Game nya hoyovers emang bukan maen, mulai dari VFX sama SFX nya bagus, cuman ni game bikin ngantuk doang si😅"
Pengguna Google,4,2024-04-09 03:27:58,"Game nya bagus. Tapi kenapa pas comeback akun gw ke reset?!. Gw gk masalah ceritanya ngulang dari awal (soalnya bagus emang) tapi karakter limited hasil kerja keras gw ngilang semua sat. Tetep 4 bintang walaupun ""agak"" Kesal."
Pengguna Google,2,2024-04-09 02:03:08,Anak kesayangan. Tapi yaudah lahh..
Pengguna Google,5,2024-04-09 01:48:44,"Mantap banget min,game nya seru,saran story bisa di skip"
Pengguna Google,2,2024-04-08 22:57:32,"Untuk keseluruhan sudah bagus , tapi masih banyak bug yg menganggu kenyamanan dalam bermain, mohon diperbaiki, seperti lantai hilang, tembok hilang, bangunan hilang. 😭😭 Kan sayang bgt game bagus tp banyak bug"
Pengguna Google,3,2024-04-08 20:00:41,Game anak cewe banyak dialongnya ketimbang baku hantamnya
Pengguna Google,1,2024-04-08 19:39:26,Rate gachanya amp*s
Pengguna Google,3,2024-04-08 19:38:26,Tolong di update untuk support banyak gamepad android. Punya saya rexus daxa Asteria V2 ga bisa analognnya
Pengguna Google,5,2024-04-08 19:25:03,Keren
Pengguna Google,5,2024-04-08 18:59:05,Gamenya bagus bansosnya banyak efek dari setiap skil karakternya bagus desain karakternya juga bagus banget story enk diikuti setiap map juga bagus Tapi sayang phone saya tidak mendukung terkadang ke close sendiri -_- patah patah FPS drop Dah pokonya nie game bagussssssss pake banget Tapi tidak mendukung yang phone nya dibawah rata rata :)
Pengguna Google,5,2024-04-08 18:56:49,Makasi game baik😋😎🤤
Pengguna Google,5,2024-04-08 18:45:54,Selamat pagi game baik
Pengguna Google,5,2024-04-08 17:30:15,KERENNN
Pengguna Google,3,2024-04-08 17:19:43,"sebenernya mah gamenya bagus, cuma play style nya bukan gue banget,, turn based ini berasa aneh buat ku.. jdi ya ku uninstall lagi"
Pengguna Google,1,2024-04-08 16:40:26,pelis buat honkai: Star rail versi hp 🙏🥺a
Pengguna Google,5,2024-04-08 16:24:37,Gacor bansos terus menerus
Pengguna Google,1,2024-04-08 16:10:29,Game puki
Pengguna Google,5,2024-04-08 15:59:24,Grafik ny bagus bet 3D aku kasih bintang 5 kata seru di mainkan ny... Namun pas download update nya agak lama.
Pengguna Google,2,2024-04-08 15:48:22,Ok gw kasi bintang 2 itu alasan nya banyak min.aku paling gk suka nunggu itu tu ngunduh nya lm banget.blm lgi ngunduh data lainnya lm minta ampun.butuh 2jm .aku ngantuk nungguin nya sekian 🙏👊
Pengguna Google,5,2024-04-08 15:17:53,"Gamenya bagus, banyak event yang seru dan menarik Walaupun gacha saya ampas semua 😊😊😊"
Pengguna Google,1,2024-04-08 15:01:21,No Coment
Pengguna Google,1,2024-04-08 14:58:36,Game pelit saingan game kikir
Pengguna Google,5,2024-04-08 14:44:54,udah selesai semua mission di panacony lanjut lah update terbarunya. nanti setelah update lagi pasti download lagi. untuk soal grafis dll sangat² puas. Update mau 19-25GB sekalipun hayuk aja. 2 kota luar angkasa sekaligus kalo update biar main & nyelesaikan misi² puas.
Pengguna Google,1,2024-04-08 14:31:37,Game homok
Pengguna Google,4,2024-04-08 14:21:48,"Aku kasih bintang 4 dulu deh soalnya loading nya lama padahal RAM nya ok, kalo udah bisa loading aku kasih bintang 5"
Pengguna Google,5,2024-04-08 12:57:06,"PENGEN MAIN INI TAPI HP GA MEMUNGKINKAN, SEMOGA LEBARAN TAUN INI AKU BISA BELI HP BARU DAN MAIN INI, AKU NGELIAT TEMEN2 MAIN INI SERU BANGET JADI PENGEN MAIN. 😭😭"
Pengguna Google,1,2024-04-08 12:06:19,Buruk gamenya loginnya gagal mlu
Pengguna Google,5,2024-04-08 11:47:48,Game baik
Pengguna Google,5,2024-04-08 11:13:45,Saat pertamakali coba grafik nya udah bagus bgt jadi pengen main terus hehe
Pengguna Google,5,2024-04-08 09:11:59,Bagus
Pengguna Google,5,2024-04-08 07:09:34,Bagus bgt ama grafik
Pengguna Google,1,2024-04-08 07:08:06,"login diperculit padahal gak make sheat dsb, tolong hilangkan too many request"
Pengguna Google,4,2024-04-08 07:06:16,Bagus kok
Pengguna Google,1,2024-04-08 06:58:29,"Mau login aja dipersusah, tolong hilangkan too many request."
Pengguna Google,1,2024-04-08 06:56:28,Pertama download 20gb trs pre update 15gb gokssss sekali download bisa puluhan gb
Pengguna Google,1,2024-04-08 05:41:06,Nerf World 9 Final Boss
Pengguna Google,5,2024-04-08 05:25:32,GEM BAIKKKK😍😍😍
Pengguna Google,5,2024-04-08 02:02:41,Game yang keren ayo mainkan sekarang
Pengguna Google,5,2024-04-07 22:41:56,RILL BAGUS BANGETTT
Pengguna Google,5,2024-04-07 21:56:26,Game nya asix
Pengguna Google,5,2024-04-07 21:43:31,"Sehat"" Game Baik😍😘"
Pengguna Google,1,2024-04-07 21:02:56,"Agak kecewa sama settingan nih game krn blm ke unlock 60fps... Gw maen di 40an fps dengan sabar Tapi lama kelamaan jdi risih sama fpsnya yg ga bisa up ke 60an fps, next update mungkin udh ke buka settingan 60fps 🙃"
Pengguna Google,5,2024-04-07 20:52:16,POKONYA BINTANG 5
Pengguna Google,4,2024-04-07 20:18:23,Game nya cukup menyenangkan dari segi gameplay nya cerita dan misinya dan pendapat hadiah yang cukup mudah game ini juga sangat santai
Pengguna Google,1,2024-04-07 19:24:41,Game rusak bikin sakit kepala burik GB nya besar niat bikin game gak sihh
Pengguna Google,5,2024-04-07 19:17:14,Efek nya keren parah
Pengguna Google,5,2024-04-07 18:16:04,My husband... mereka sangat tampan!!
Pengguna Google,2,2024-04-07 17:28:29,Gem nya gk bisa dimainin login nya lama banget😞
Pengguna Google,1,2024-04-07 17:21:29,Bogong gk Ada DApat diamaond di ml
Pengguna Google,3,2024-04-07 17:13:42,Susah bet dapat relic bagus
Pengguna Google,4,2024-04-07 16:55:41,"Kalau mau bintang 5, update co-op dong"
Pengguna Google,5,2024-04-07 16:52:17,Rada ngelag tapi bagusss ⭐⭐⭐⭐⭐⭐⭐
Pengguna Google,2,2024-04-07 14:49:36,Game kok loginnya lama tolong dipercepat soalnya aku baru main
Pengguna Google,1,2024-04-07 14:21:14,Lama lama download malah ga bisa login
Pengguna Google,5,2024-04-07 14:08:51,Game yg sangat sangat bagus
Pengguna Google,1,2024-04-07 14:01:02,game macam apa ini wkwkw
Pengguna Google,5,2024-04-07 13:40:30,Game ini bagus sekali
Pengguna Google,5,2024-04-07 12:26:24,GAME NYA GACOR KANGG🗣️🗣️🔥🔥
Pengguna Google,1,2024-04-07 11:49:24,Eror dan layar tiba tiba hitam
Pengguna Google,2,2024-04-07 08:28:47,"Mencari material untuk upgrade relic, masih sangat susah. Tolong untuk update selanjutnya agar ada tempat farming buat cari material untuk upgrade relic, karena level relic di game ini sangat berpengaruh untuk atribute setiap karakter"
Pengguna Google,2,2024-04-07 05:09:08,"Gini aja, bisa login dan download data pas sampai di keretanya mau login malah crash dan force close.. kalau memang begitu kenapa ini game ada di HP Kentang ku ini?"
Pengguna Google,5,2024-04-07 05:06:35,Semuanya bagus dan bikin candu gamenya...cuma ya setiap Gacha hard pity mulu dapetnya. mana main dari awal rilis🗿 tapi gpp dh toh game santai
Pengguna Google,5,2024-04-07 04:00:41,"Seru gamenya mint,animasi bagus,kontennya banyak,tapi cutscene hampir semua ngeleg parah ampe suaranya annoying banget kalo pake headset,please banget segera difix atau kasih solusi capek uy kadang story udah masuk dalem bikin mood ilang"
Pengguna Google,5,2024-04-07 02:32:39,"Terima kasih game baik , kamu memang terbaik dibandingkan dengan game kikir impact"
Pengguna Google,1,2024-04-07 02:28:25,Kalah rate off asw
Pengguna Google,1,2024-04-07 01:41:07,Sebelumnya bisa main dengan lancar kok sekarang tiba tiba gk bisa login si woy tolong lah ini gimana?
Pengguna Google,1,2024-04-07 01:10:05,"JARIINGAN EROR MULU,INI KENAPA? SETIAP GAME HOYO JARINGAN EROR MULU"
Pengguna Google,1,2024-04-07 00:54:34,Game apa ini buang2 kuota ga jelas udah di unduh data ngga bisa masuk apes2 download game ini
Pengguna Google,5,2024-04-07 00:54:02,"Aku kecewa kenapa boss aventurine di nerf? Memang aku akui di hari pertama update boss aventurine ini sangat gila.tapi aku bisa melalui dengan mudah, walaupun aku pernah kalah 1x. Aku lebih suka game ini sedikit menantang. Untuk kedepannya aku harap hoyoverse jangan terlalu memanjakan para player. Agar para player belajar mengetahui komposisi dalam tim,Lightcone,relic yang digunakan dan mekanik di boss aventurine"
Pengguna Google,5,2024-04-06 20:19:45,"Game pertama yg betah d mainkan. Ceritanya menarik, tp yg jadi kekuatannya itu karakter yg bagus2 Bahkan klo males mainin story'y, seru2 aja log in tiap hari buat build up dan ngumpulin semua chara"
Pengguna Google,5,2024-04-06 19:51:56,Boss aventurine sangat sulit untuk dikalahkan tolong disesuaikan lagi tingkat kesulitannya supaya misi trailblaze nya tidak stuck
Pengguna Google,5,2024-04-06 19:28:37,Lawan boss nya seru sekali sih
Pengguna Google,5,2024-04-06 19:22:08,Bagus
Pengguna Google,5,2024-04-06 18:48:45,Sehat terus game baik
Pengguna Google,1,2024-04-06 17:43:34,pls add segs content im bored
Pengguna Google,5,2024-04-06 17:27:45,Bagus kalau dimainin di pc
Pengguna Google,1,2024-04-06 13:46:15,"After update, keep crashing when in loading menu Samsung A52"
Pengguna Google,1,2024-04-06 12:48:03,"Ini game kebanyakan drama musiknya, kenapa saya bilang gini ya karena masuk ke game nya lama bangettt"
Pengguna Google,1,2024-04-06 12:43:54,"Grafik bagus, gacha ampasss 👎👎"
